502424842,,
520623066,,
536011844,,
538026142,,
560824799,,
573148587,,
600832147,,
607909292,,
610196693,,
612384471,,
612400002,,
612400007,,
612400012,,
612400014,,
612400015,,
612400016,,
612400017,,
612400018,,
612400019,,
612400023,,
612400024,,
612400026,,
612400027,,
612400031,,
612400033,,
612400043,,
612400047,,
612400049,,
612400051,,
612400053,,
612400057,,
612400063,,
612400064,,
612400065,,
612400069,,
612400072,,
612400075,,
612400076,,
612400077,,
612400082,,
612400083,,
612400087,,
612400088,,
612400089,,
612400090,,
612400095,,
612400096,,
612400099,,
612400101,,
612400105,,
612400106,,
612400110,,
612400112,,
612400115,,
612400120,,
612400124,,
612400130,,
612400131,,
612400133,,
612400134,,
612400141,,
612400142,,
612400145,,
612400147,,
612400149,,
612400152,,
612400153,,
612400155,,
612400156,,
612400157,,
612400160,,
612400165,,
612400166,,
612400172,,
612400174,,
612400175,,
612400189,,
612400194,,
612400197,,
612400199,,
612400201,,
612400202,,
612400204,,
612400205,,
612400206,,
612400209,,
612400212,,
612400213,,
612400214,,
612400216,,
612400217,,
612400218,,
612400224,,
612400229,,
612400231,,
612400235,,
612400238,,
612400239,,
612400246,,
612400251,,
612400252,,
612400255,,
612400256,,
612400258,,
612400267,,
612400272,,
612400274,,
612400277,,
612400282,,
612400289,,
612400291,,
612400293,,
612400297,,
612400299,,
612400304,,
612400306,,
612400307,,
612400308,,
612400309,,
612400310,,
612400317,,
612400318,,
612400323,,
612400326,,
612400327,,
612400329,,
612400334,,
612400338,,
612400339,,
612400345,,
612400348,,
612400350,,
612400352,,
612400356,,
612400359,,
612400360,,
612400362,,
612400367,,
612400368,,
612400371,,
612400372,,
612400375,,
612400384,,
612400385,,
612400386,,
612400387,,
612400390,,
612400392,,
612400394,,
612400396,,
612400405,,
612400414,,
612400415,,
612400417,,
612400418,,
612400420,,
612400421,,
612400422,,
612400423,,
612400428,,
612400429,,
612400441,,
612400444,,
612400447,,
612400452,,
612400455,,
612400459,,
612400463,,
612400467,,
612400470,,
612400472,,
612400479,,
612400482,,
612400483,,
612400489,,
612400491,,
612400494,,
612400496,,
612400499,,
612400501,,
612400504,,
612400505,,
612400506,,
612400510,,
612400515,,
612400520,,
612400523,,
612400524,,
612400525,,
612400530,,
612400531,,
612400534,,
612400537,,
612400539,,
612400540,,
612400542,,
612400544,,
612400548,,
612400550,,
612400557,,
612400560,,
612400564,,
612400567,,
612400574,,
612400575,,
612400577,,
612400578,,
612400581,,
612400583,,
612400585,,
612400590,,
612400594,,
612400597,,
612400598,,
612400601,,
612400606,,
612400611,,
612400612,,
612400627,,
612400633,,
612400638,,
612400643,,
612400646,,
612400650,,
612400652,,
612400654,,
612400655,,
612400658,,
612400662,,
612400668,,
612400669,,
612400672,,
612400682,,
612400687,,
612400688,,
612400690,,
612400692,,
612400697,,
612400698,,
612400701,,
612400705,,
612400708,,
612400709,,
612400713,,
612400714,,
612400715,,
612400719,,
612400720,,
612400722,,
612400725,,
612400728,,
612400729,,
612400730,,
612400732,,
612400736,,
612400737,,
612400740,,
612400744,,
612400746,,
612400747,,
612400749,,
612400754,,
612400755,,
612400756,,
612400757,,
612400760,,
612400766,,
612400767,,
612400773,,
612400778,,
612400783,,
612400786,,
612400787,,
612400790,,
612400792,,
612400796,,
612400800,,
612400802,,
612400804,,
612400807,,
612400810,,
612400811,,
612400813,,
612400818,,
612400820,,
612400823,,
612400827,,
612400831,,
612400832,,
612400843,,
612400846,,
612400849,,
612400853,,
612400854,,
612400857,,
612400861,,
612400865,,
612400866,,
612400880,,
612400883,,
612400886,,
612400890,,
612400894,,
612400895,,
612400899,,
612400904,,
612400909,,
612400910,,
612400918,,
612400919,,
612400926,,
612400927,,
612400929,,
612400931,,
612400934,,
612400935,,
612400936,,
612400938,,
612400943,,
612400944,,
612400948,,
612400949,,
612400950,,
612400953,,
612400957,,
612400966,,
612400970,,
612400974,,
612400978,,
612400981,,
612400984,,
612400986,,
612400988,,
612400989,,
612400995,,
612400996,,
612400998,,
612401000,,
612401008,,
612401009,,
612401010,,
612401012,,
612401018,,
612401030,,
612401031,,
612401033,,
612401035,,
612401045,,
